ID,出生日期,性别,婚姻状况,学历,用车区域,车辆用途,车辆价值,车辆类别,年平均里程,年平均车速,主要行车时间,出险频率,出险强度
370351885,1973-05-02,男,已婚,博士,城镇,个人,20-30万,MPV,1万5-2万,40-59,日间,2,1379
87360109,1973-01-06,女,未婚,本科,城镇,单位,10-20万,SUV,大于2万,80-99,夜间,5,1647
741060357,1984-11-12,男,已婚,本科,城镇,单位,10-20万,MPV,小于5千,60-79,日间,0,0
209084148,1983-03-09,男,未婚,硕士,城镇,个人,小于10万,MPV,1万-1万5,60-79,夜间,2,914
959594346,1980-03-14,女,已婚,硕士,城镇,个人,20-30万,跑车,1万5-2万,80-99,日间,9,742
893823860,1971-06-10,女,未婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,40-59,日间,2,80
329068647,1974-01-14,男,未婚,本科,城镇,个人,10-20万,MPV,5千-1万,小于40,日间,0,0
237008961,1994-04-07,男,未婚,高中,农村,单位,小于10万,MPV,大于2万,60-79,夜间,4,232
922967381,1981-08-10,女,已婚,高中,农村,单位,10-20万,SUV,5千-1万,小于40,日间,0,0
743756067,1970-02-02,女,未婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,60-79,日间,1,102
475331694,1986-05-24,男,未婚,高中,城镇,单位,30-40万,卡车,5千-1万,80-99,日间,1,5628
611920932,1974-11-16,男,未婚,高中,城镇,单位,10-20万,厢式货车,1万-1万5,大于100,夜间,0,0
367629901,1970-07-11,男,未婚,本科,城镇,个人,10-20万,MPV,大于2万,80-99,日间,9,1571
305428148,1983-08-15,男,未婚,高中,城镇,单位,小于10万,MPV,5千-1万,大于100,日间,1,1644
676967525,1983-02-22,女,未婚,本科,城镇,个人,小于10万,SUV,5千-1万,40-59,日间,0,0
474302091,1972-02-03,男,已婚,高中以下,城镇,个人,10-20万,厢式货车,5千-1万,40-59,日间,1,754
213844786,1977-03-03,男,未婚,博士,城镇,个人,小于10万,MPV,大于2万,60-79,日间,6,2427
129525439,1974-06-28,女,已婚,博士,城镇,个人,30-40万,厢式货车,小于5千,小于40,夜间,2,1184
289365421,1983-04-11,男,已婚,高中,农村,单位,30-40万,卡车,大于2万,大于100,夜间,3,5740
15025480,1983-12-11,女,未婚,高中以下,城镇,个人,10-20万,轿车,1万5-2万,40-59,日间,2,2099
421412181,1975-03-24,男,已婚,本科,城镇,单位,小于10万,轿车,1万-1万5,80-99,日间,1,973
506795126,1984-07-16,女,已婚,本科,城镇,个人,小于10万,SUV,1万-1万5,小于40,夜间,2,1382
116102677,1982-11-06,女,已婚,高中,农村,个人,小于10万,跑车,1万-1万5,60-79,日间,2,403
162166370,1968-04-20,男,未婚,高中,城镇,单位,20-30万,卡车,1万5-2万,大于100,夜间,3,8039
776062185,1981-12-28,男,未婚,本科,城镇,个人,10-20万,轿车,5千-1万,40-59,日间,0,0
361782057,1972-12-20,女,已婚,高中,城镇,单位,10-20万,SUV,小于5千,40-59,日间,1,23
481754281,1981-07-22,女,未婚,硕士,城镇,个人,小于10万,跑车,5千-1万,40-59,日间,0,0
803733222,1972-11-01,男,未婚,高中,城镇,单位,20-30万,卡车,1万-1万5,小于40,夜间,0,0
547019584,1977-07-13,男,已婚,硕士,城镇,个人,20-30万,SUV,1万-1万5,小于40,日间,0,0
388166858,1980-03-23,女,未婚,本科,城镇,个人,30-40万,跑车,1万-1万5,40-59,夜间,2,424
764542231,1977-12-01,男,已婚,博士,城镇,单位,30-40万,卡车,大于2万,大于100,夜间,2,5832
706466616,1981-11-01,女,未婚,本科,城镇,单位,20-30万,卡车,大于2万,60-79,日间,4,930
84930620,1979-07-13,女,已婚,硕士,城镇,个人,小于10万,跑车,1万-1万5,40-59,日间,0,0
100737644,1983-08-19,女,已婚,本科,城镇,个人,20-30万,SUV,1万-1万5,小于40,日间,0,0
826845293,1986-01-05,女,已婚,高中,城镇,个人,小于10万,跑车,1万-1万5,40-59,夜间,1,1650
794822851,1973-09-30,男,未婚,高中,城镇,单位,10-20万,MPV,1万5-2万,小于40,日间,0,0
906017228,1985-05-02,女,未婚,高中以下,城镇,个人,20-30万,SUV,大于2万,40-59,日间,2,1342
767598955,1972-05-30,男,未婚,高中以下,城镇,个人,小于10万,轿车,1万5-2万,60-79,夜间,4,1121
537150897,1983-06-18,男,未婚,高中,城镇,个人,20-30万,MPV,1万5-2万,40-59,日间,2,568
414688788,1976-12-22,男,已婚,本科,城镇,单位,10-20万,MPV,5千-1万,40-59,日间,1,848
374898992,1974-10-25,男,已婚,高中,农村,单位,10-20万,轿车,1万5-2万,小于40,日间,3,323
301787735,1975-03-26,女,未婚,高中以下,城镇,个人,小于10万,轿车,小于5千,小于40,日间,0,0
202464699,1973-12-13,男,已婚,硕士,城镇,个人,10-20万,轿车,1万-1万5,小于40,夜间,0,0
845305646,1990-02-27,女,未婚,本科,城镇,个人,10-20万,跑车,5千-1万,40-59,日间,0,0
462892636,1993-07-16,女,未婚,高中,城镇,单位,20-30万,MPV,小于5千,40-59,夜间,0,0
195722546,1980-02-23,女,未婚,本科,城镇,个人,10-20万,SUV,1万-1万5,小于40,夜间,0,0
217828974,1974-03-03,女,已婚,硕士,城镇,单位,大于40万,卡车,小于5千,小于40,日间,2,220
335375976,1983-10-11,女,已婚,本科,城镇,个人,10-20万,SUV,1万-1万5,40-59,日间,1,1384
132742099,1980-11-28,男,未婚,本科,城镇,单位,10-20万,厢式货车,1万5-2万,40-59,夜间,2,200
677998499,1981-09-15,女,已婚,高中,城镇,个人,10-20万,MPV,1万-1万5,40-59,夜间,0,0
78611832,1967-05-20,女,已婚,博士,城镇,个人,20-30万,跑车,1万5-2万,80-99,日间,3,364
798452933,1968-03-09,男,未婚,博士,城镇,个人,10-20万,MPV,1万5-2万,小于40,日间,1,927
311765995,1976-11-09,男,已婚,硕士,农村,个人,10-20万,MPV,1万-1万5,80-99,日间,3,1303
865629860,1969-01-28,男,未婚,高中,农村,个人,10-20万,MPV,5千-1万,大于100,夜间,1,6135
135968383,1974-06-24,男,已婚,博士,城镇,单位,20-30万,卡车,5千-1万,40-59,日间,1,1409
542666941,1976-05-21,男,已婚,博士,城镇,个人,10-20万,MPV,5千-1万,40-59,夜间,0,0
928944973,1986-07-17,男,未婚,本科,城镇,单位,10-20万,厢式货车,5千-1万,大于100,夜间,1,524
608881316,1971-04-19,女,已婚,本科,城镇,个人,10-20万,SUV,1万-1万5,80-99,夜间,5,3058
911685716,1971-11-16,男,已婚,高中,农村,单位,10-20万,轿车,1万5-2万,小于40,夜间,0,0
725802450,1979-05-20,女,未婚,高中以下,城镇,个人,10-20万,SUV,小于5千,小于40,日间,1,57
620169620,1975-01-13,女,已婚,高中,农村,单位,20-30万,轿车,1万-1万5,小于40,夜间,3,371
850999288,1978-10-18,男,已婚,本科,城镇,个人,10-20万,轿车,5千-1万,40-59,日间,1,479
460939265,1976-08-21,男,未婚,高中,城镇,个人,10-20万,MPV,大于2万,大于100,夜间,2,967
617081079,1986-02-13,男,未婚,高中,城镇,个人,10-20万,MPV,5千-1万,小于40,日间,0,0
916665815,1975-08-26,男,未婚,博士,城镇,个人,20-30万,MPV,小于5千,40-59,夜间,0,0
349628093,1976-04-01,男,未婚,硕士,城镇,个人,10-20万,MPV,5千-1万,60-79,日间,1,28
671989782,1971-12-24,女,未婚,博士,城镇,个人,30-40万,MPV,5千-1万,小于40,夜间,1,166
624491152,1969-10-30,男,已婚,本科,城镇,个人,10-20万,MPV,5千-1万,大于100,夜间,3,2066
909436772,1970-02-10,女,已婚,本科,城镇,个人,20-30万,SUV,1万-1万5,60-79,夜间,3,997
59670547,1970-02-09,女,未婚,高中,城镇,个人,10-20万,SUV,1万5-2万,40-59,日间,4,32
631212058,1973-01-24,男,已婚,硕士,城镇,单位,20-30万,卡车,1万5-2万,小于40,夜间,0,0
640880824,1979-10-24,男,已婚,高中以下,农村,个人,10-20万,MPV,1万5-2万,小于40,日间,1,168
338083160,1978-06-15,女,未婚,高中,城镇,个人,10-20万,SUV,1万5-2万,60-79,夜间,3,1525
705448628,1982-10-07,男,未婚,本科,城镇,单位,10-20万,厢式货车,1万-1万5,40-59,日间,0,0
273566676,1983-04-11,女,未婚,高中,城镇,单位,小于10万,SUV,大于2万,大于100,日间,4,1752
624628682,1973-05-11,男,未婚,本科,城镇,个人,10-20万,轿车,1万-1万5,40-59,夜间,2,1481
667355996,1985-05-27,女,未婚,硕士,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,0,0
967655243,1977-10-18,女,已婚,本科,农村,个人,20-30万,MPV,1万5-2万,小于40,日间,2,122
61765965,1981-09-04,女,未婚,硕士,城镇,个人,10-20万,SUV,小于5千,40-59,日间,0,0
392085657,1981-08-26,男,已婚,本科,农村,单位,20-30万,卡车,1万-1万5,40-59,日间,1,16
675792166,1971-06-16,女,已婚,博士,城镇,个人,20-30万,跑车,1万-1万5,40-59,日间,0,0
169013078,1981-01-01,女,已婚,硕士,城镇,个人,30-40万,跑车,1万5-2万,40-59,日间,0,0
159757744,1986-06-24,女,已婚,高中,农村,个人,小于10万,SUV,1万-1万5,60-79,夜间,3,1991
328168727,1970-07-14,女,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,3,25
621338967,1981-10-11,女,未婚,高中,农村,个人,10-20万,SUV,小于5千,小于40,夜间,0,0
856298179,1982-03-23,男,已婚,硕士,城镇,单位,20-30万,卡车,大于2万,80-99,日间,4,1013
365196787,1975-05-03,女,未婚,高中,城镇,个人,小于10万,跑车,1万-1万5,60-79,日间,1,1243
689736386,1979-02-06,女,已婚,高中以下,城镇,个人,小于10万,跑车,5千-1万,80-99,夜间,0,0
591285068,1983-09-12,女,未婚,高中,农村,个人,小于10万,SUV,小于5千,40-59,日间,2,490
856378045,1972-11-14,女,未婚,高中,农村,单位,10-20万,SUV,1万5-2万,80-99,夜间,4,886
776944387,1975-09-23,女,已婚,硕士,农村,个人,小于10万,跑车,1万-1万5,40-59,日间,0,0
707777310,1972-01-24,男,已婚,本科,城镇,个人,小于10万,轿车,1万5-2万,40-59,日间,0,0
399351046,1968-01-28,女,已婚,高中,城镇,单位,10-20万,轿车,小于5千,小于40,日间,1,95
562713708,1977-03-05,男,未婚,博士,城镇,单位,30-40万,卡车,1万-1万5,40-59,日间,1,0
76330867,1988-05-24,女,未婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,60-79,夜间,2,2260
155093200,1979-01-10,男,已婚,高中以下,城镇,单位,小于10万,轿车,小于5千,小于40,日间,2,81
576374778,1968-08-07,女,已婚,博士,城镇,个人,大于40万,SUV,5千-1万,80-99,日间,0,0
546977707,1973-12-09,男,已婚,硕士,城镇,单位,10-20万,厢式货车,5千-1万,小于40,日间,0,0
358204102,1976-03-31,女,已婚,硕士,城镇,个人,20-30万,MPV,5千-1万,小于40,日间,1,836
642771567,1983-09-09,女,已婚,高中以下,城镇,个人,小于10万,跑车,1万-1万5,小于40,夜间,0,0
822574090,1975-06-26,女,已婚,本科,城镇,个人,小于10万,跑车,大于2万,60-79,日间,8,135
485161867,1986-09-23,男,已婚,高中以下,农村,个人,10-20万,MPV,1万-1万5,40-59,日间,0,0
152422030,1974-10-15,女,已婚,高中,农村,个人,10-20万,SUV,1万-1万5,40-59,日间,0,0
90148875,1976-03-21,男,已婚,高中,城镇,单位,10-20万,轿车,1万5-2万,40-59,日间,1,113
715183798,1983-09-16,女,未婚,博士,城镇,个人,20-30万,轿车,5千-1万,40-59,夜间,1,1063
797612365,1983-07-07,男,已婚,高中,城镇,单位,10-20万,MPV,5千-1万,80-99,日间,3,1692
236563123,1980-04-16,男,未婚,高中以下,城镇,个人,10-20万,MPV,5千-1万,40-59,日间,1,683
595370930,1982-10-08,女,已婚,高中,城镇,单位,10-20万,MPV,1万-1万5,60-79,夜间,3,415
125205670,1979-07-03,女,已婚,本科,城镇,个人,10-20万,轿车,大于2万,大于100,日间,5,4187
430554774,1976-09-08,男,未婚,高中,农村,个人,10-20万,MPV,5千-1万,40-59,夜间,3,38
445883468,1969-06-02,男,未婚,高中以下,农村,单位,20-30万,卡车,1万5-2万,40-59,日间,1,61
587541742,1981-01-08,女,已婚,高中以下,城镇,个人,小于10万,跑车,1万-1万5,60-79,日间,0,0
45398288,1973-03-07,女,已婚,博士,农村,个人,小于10万,SUV,5千-1万,40-59,夜间,2,881
674931720,1978-05-17,女,已婚,高中以下,城镇,个人,小于10万,SUV,小于5千,60-79,日间,0,0
578508252,1986-07-17,女,已婚,本科,城镇,个人,小于10万,SUV,5千-1万,40-59,日间,0,0
649678964,1983-08-07,男,未婚,高中,农村,个人,10-20万,厢式货车,5千-1万,60-79,日间,3,787
872231801,1986-10-24,女,已婚,高中,城镇,单位,小于10万,跑车,5千-1万,60-79,夜间,4,1215
866009032,1975-12-02,女,已婚,高中,城镇,个人,10-20万,跑车,1万-1万5,小于40,日间,0,0
530290205,1973-09-03,女,已婚,本科,城镇,个人,小于10万,SUV,1万5-2万,80-99,夜间,3,677
241778827,1961-11-14,男,已婚,硕士,农村,个人,20-30万,跑车,1万5-2万,40-59,日间,3,38
195066900,1977-03-30,男,已婚,硕士,城镇,个人,10-20万,MPV,5千-1万,60-79,日间,2,3805
173124759,1981-07-16,男,未婚,硕士,城镇,个人,小于10万,轿车,5千-1万,小于40,日间,1,50
782175592,1985-05-13,男,已婚,本科,城镇,个人,10-20万,厢式货车,小于5千,60-79,日间,1,103
471037982,1969-04-17,男,已婚,博士,城镇,单位,大于40万,卡车,1万5-2万,80-99,日间,0,0
461738989,1988-08-08,女,已婚,高中,城镇,个人,小于10万,跑车,1万5-2万,40-59,夜间,1,35
609885620,1972-12-12,女,已婚,本科,城镇,单位,10-20万,SUV,5千-1万,40-59,日间,4,469
847435455,1967-10-16,男,未婚,硕士,城镇,单位,大于40万,卡车,1万-1万5,80-99,日间,1,1145
75735980,1977-07-22,男,未婚,高中,城镇,单位,小于10万,轿车,1万5-2万,40-59,夜间,3,146
384021681,1979-11-27,女,已婚,高中,城镇,个人,小于10万,SUV,1万5-2万,40-59,日间,4,846
393032113,1973-09-23,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,60-79,夜间,0,0
589800015,1979-03-07,女,已婚,高中,城镇,单位,20-30万,轿车,1万5-2万,40-59,日间,3,477
114105233,1975-07-28,女,已婚,硕士,城镇,个人,20-30万,SUV,大于2万,60-79,日间,3,3379
511966190,1987-01-17,男,已婚,高中,城镇,单位,10-20万,轿车,1万-1万5,80-99,日间,5,854
620550828,1983-02-09,女,已婚,高中,城镇,个人,10-20万,跑车,5千-1万,40-59,日间,1,216
696933036,1987-05-03,男,已婚,高中,城镇,单位,10-20万,MPV,1万-1万5,40-59,夜间,3,1126
862631041,1988-03-10,女,已婚,高中,城镇,单位,小于10万,SUV,小于5千,40-59,夜间,0,0
77257945,1981-09-25,女,已婚,高中,城镇,单位,小于10万,跑车,5千-1万,40-59,日间,1,1345
976863366,1979-12-23,女,已婚,本科,农村,个人,小于10万,SUV,1万5-2万,60-79,日间,5,2063
461643800,1975-05-17,男,已婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,40-59,日间,1,147
990834385,1966-10-24,女,已婚,高中以下,城镇,个人,10-20万,跑车,1万5-2万,60-79,日间,5,1130
411870556,1979-06-28,男,已婚,高中,城镇,单位,10-20万,轿车,大于2万,40-59,日间,8,166
363214843,1977-08-11,男,已婚,高中以下,农村,单位,小于10万,轿车,5千-1万,40-59,日间,1,1375
533779817,1978-09-06,女,未婚,本科,城镇,个人,20-30万,跑车,小于5千,40-59,日间,0,0
494471934,1979-07-16,男,未婚,高中以下,城镇,个人,小于10万,MPV,小于5千,60-79,日间,0,0
244454444,1967-08-07,女,已婚,高中,城镇,个人,10-20万,跑车,5千-1万,40-59,日间,1,585
163433307,1979-12-27,女,已婚,本科,城镇,单位,10-20万,MPV,1万5-2万,大于100,夜间,1,20061
353352499,1978-02-06,女,未婚,高中以下,农村,个人,10-20万,SUV,5千-1万,小于40,日间,2,360
745465646,1975-07-27,男,已婚,硕士,城镇,单位,大于40万,卡车,小于5千,小于40,日间,2,225
331190396,1984-03-29,男,未婚,高中,农村,单位,小于10万,轿车,1万-1万5,40-59,日间,4,15
54333597,1965-08-13,女,已婚,高中,城镇,单位,小于10万,跑车,1万5-2万,40-59,夜间,2,34
850833893,1972-11-16,女,已婚,高中以下,农村,单位,20-30万,轿车,大于2万,60-79,日间,6,1154
528358373,1989-03-01,男,未婚,本科,城镇,单位,小于10万,MPV,大于2万,40-59,日间,5,2320
430391863,1974-03-31,女,已婚,硕士,城镇,个人,30-40万,轿车,小于5千,60-79,日间,0,0
285745137,1998-08-17,女,未婚,高中以下,城镇,个人,小于10万,跑车,5千-1万,40-59,日间,1,89
805025207,1974-09-23,女,未婚,高中以下,城镇,单位,30-40万,轿车,大于2万,小于40,日间,3,241
833478490,1971-01-06,男,已婚,博士,城镇,单位,30-40万,卡车,大于2万,60-79,夜间,3,2813
668800586,1979-09-11,女,已婚,高中,城镇,个人,小于10万,SUV,5千-1万,40-59,日间,2,867
265985086,1975-02-15,女,未婚,高中,城镇,个人,小于10万,SUV,1万-1万5,小于40,日间,0,0
35771994,1975-01-30,男,已婚,高中以下,城镇,单位,小于10万,轿车,小于5千,40-59,日间,1,2508
789711634,1984-11-09,男,已婚,硕士,城镇,个人,小于10万,MPV,1万-1万5,小于40,日间,1,514
54510353,1975-04-26,女,已婚,高中,城镇,个人,10-20万,SUV,5千-1万,80-99,日间,0,0
108659532,1990-08-26,男,未婚,本科,城镇,单位,20-30万,卡车,1万-1万5,60-79,夜间,2,1327
473467818,1976-05-24,女,未婚,博士,城镇,个人,20-30万,SUV,小于5千,小于40,夜间,0,0
718684940,1973-03-14,女,已婚,硕士,城镇,个人,小于10万,跑车,1万-1万5,40-59,夜间,0,0
487108914,1968-02-07,女,已婚,本科,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,5,40
158868302,1974-01-14,女,未婚,博士,城镇,个人,大于40万,厢式货车,小于5千,60-79,夜间,1,222
196518497,1979-01-12,男,未婚,高中,农村,单位,30-40万,卡车,1万-1万5,80-99,日间,5,3031
112106611,1979-08-22,男,未婚,硕士,城镇,个人,10-20万,厢式货车,5千-1万,小于40,日间,1,385
392516352,1990-06-25,女,已婚,硕士,城镇,个人,10-20万,MPV,5千-1万,小于40,日间,1,278
423712104,1976-08-01,男,未婚,博士,城镇,个人,20-30万,MPV,1万-1万5,60-79,夜间,1,2884
46690768,1976-11-10,女,已婚,本科,城镇,单位,20-30万,跑车,5千-1万,60-79,日间,4,296
842343436,1975-10-18,男,已婚,博士,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,0,0
102863719,1973-02-13,男,已婚,高中,农村,个人,10-20万,轿车,1万5-2万,80-99,日间,5,4015
868816070,1985-06-05,男,未婚,高中,农村,单位,30-40万,卡车,1万5-2万,40-59,日间,1,501
299784097,1983-08-29,男,已婚,高中,城镇,个人,小于10万,轿车,大于2万,小于40,日间,0,0
315330356,1977-12-23,女,未婚,本科,城镇,个人,20-30万,SUV,1万-1万5,40-59,日间,2,437
356334131,1985-09-29,女,已婚,本科,城镇,个人,10-20万,SUV,1万-1万5,小于40,夜间,0,0
937573684,1982-07-06,男,已婚,高中,城镇,单位,小于10万,轿车,1万-1万5,40-59,夜间,2,1228
603486842,1976-05-14,女,已婚,博士,城镇,个人,20-30万,SUV,1万-1万5,40-59,夜间,1,351
829880450,1973-06-20,女,未婚,本科,城镇,个人,20-30万,MPV,小于5千,大于100,日间,0,0
707840499,1983-02-02,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,60-79,夜间,0,0
681388843,1972-07-31,男,未婚,博士,城镇,个人,小于10万,MPV,5千-1万,40-59,日间,1,1144
265250920,1984-12-15,女,已婚,高中以下,城镇,个人,10-20万,SUV,1万-1万5,60-79,日间,2,2183
361438642,1984-04-22,男,未婚,本科,城镇,单位,10-20万,厢式货车,大于2万,40-59,夜间,1,845
617209961,1977-12-11,男,未婚,硕士,城镇,单位,小于10万,轿车,1万-1万5,40-59,日间,2,2471
286281563,1988-12-09,男,已婚,高中以下,城镇,单位,小于10万,轿车,小于5千,80-99,日间,3,448
333376964,1978-11-11,男,已婚,硕士,城镇,个人,20-30万,MPV,小于5千,大于100,日间,1,2182
224630256,1971-02-26,女,未婚,硕士,城镇,个人,10-20万,跑车,1万5-2万,40-59,日间,0,0
440161891,1979-01-02,女,已婚,本科,城镇,单位,10-20万,SUV,1万-1万5,80-99,日间,1,5043
633052576,1973-04-13,女,未婚,硕士,城镇,个人,10-20万,SUV,小于5千,小于40,日间,1,490
438145979,1986-07-27,男,已婚,高中,城镇,单位,10-20万,MPV,小于5千,小于40,日间,0,0
878478018,1974-05-14,女,已婚,高中,农村,单位,小于10万,跑车,1万-1万5,40-59,夜间,2,660
823508688,1975-06-21,女,已婚,本科,城镇,个人,10-20万,SUV,1万5-2万,40-59,日间,0,0
122169806,1969-01-31,女,未婚,博士,城镇,个人,30-40万,SUV,1万-1万5,60-79,日间,4,1035
10755990,1975-10-27,男,未婚,高中以下,农村,个人,小于10万,轿车,大于2万,40-59,日间,4,26
697285724,1968-07-18,女,已婚,本科,城镇,个人,20-30万,跑车,小于5千,40-59,夜间,1,511
609374475,1988-08-12,男,未婚,高中,城镇,单位,小于10万,MPV,大于2万,小于40,夜间,2,746
267711395,1971-12-05,女,已婚,硕士,城镇,个人,10-20万,跑车,5千-1万,40-59,夜间,1,1119
680825444,1980-08-10,女,已婚,高中,城镇,单位,20-30万,轿车,大于2万,60-79,日间,5,3984
419976048,1976-04-27,男,未婚,高中以下,农村,单位,20-30万,厢式货车,小于5千,小于40,日间,0,0
950231079,1984-01-30,女,未婚,博士,城镇,个人,10-20万,SUV,5千-1万,小于40,日间,1,558
983515860,1979-10-02,男,已婚,高中,城镇,个人,小于10万,MPV,1万5-2万,40-59,日间,2,597
102262070,1977-09-12,男,未婚,博士,城镇,单位,20-30万,厢式货车,1万5-2万,40-59,夜间,2,702
12254781,1972-01-16,男,已婚,硕士,城镇,个人,10-20万,厢式货车,小于5千,60-79,日间,1,629
380504799,1981-08-05,男,未婚,高中,城镇,单位,10-20万,MPV,小于5千,40-59,日间,3,1153
192299372,1966-10-29,女,未婚,本科,城镇,个人,20-30万,SUV,小于5千,小于40,日间,0,0
905763628,1970-08-17,女,已婚,高中,农村,个人,小于10万,SUV,5千-1万,40-59,日间,2,968
254189245,1983-02-10,女,已婚,高中,城镇,个人,小于10万,跑车,5千-1万,小于40,夜间,2,115
877277908,1971-06-10,男,未婚,博士,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,2,208
351165047,1981-02-12,女,未婚,高中以下,城镇,个人,20-30万,SUV,大于2万,小于40,日间,4,897
522748102,1982-03-12,女,已婚,本科,城镇,单位,30-40万,轿车,1万-1万5,60-79,日间,2,277
119472566,1986-08-23,女,未婚,高中,农村,个人,10-20万,轿车,1万-1万5,40-59,日间,1,158
253676972,1976-03-14,男,已婚,高中,农村,个人,小于10万,MPV,1万-1万5,40-59,日间,0,0
149295193,1975-11-28,男,已婚,博士,城镇,单位,20-30万,厢式货车,小于5千,40-59,日间,0,0
580269839,1986-04-13,女,未婚,博士,城镇,个人,30-40万,跑车,5千-1万,40-59,夜间,1,261
750139165,1975-05-03,女,未婚,博士,城镇,单位,30-40万,厢式货车,1万-1万5,60-79,日间,1,3377
282342738,1979-11-05,女,未婚,硕士,农村,个人,小于10万,SUV,1万-1万5,80-99,日间,0,0
960450201,1985-12-28,男,已婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,60-79,夜间,2,243
40878256,1970-02-23,男,未婚,博士,城镇,个人,20-30万,厢式货车,5千-1万,40-59,夜间,0,0
420449322,1977-12-08,女,已婚,本科,城镇,单位,小于10万,跑车,大于2万,40-59,日间,1,212
579502435,1971-09-07,女,未婚,本科,城镇,单位,小于10万,跑车,大于2万,小于40,日间,1,1127
30002740,1985-03-04,女,已婚,高中以下,城镇,个人,10-20万,轿车,1万-1万5,60-79,日间,0,0
467160454,1981-08-02,女,已婚,本科,城镇,个人,10-20万,SUV,小于5千,小于40,日间,0,0
809790690,1972-09-24,女,未婚,本科,农村,个人,小于10万,跑车,5千-1万,80-99,日间,1,403
273257834,1977-11-30,女,已婚,本科,城镇,单位,10-20万,SUV,5千-1万,40-59,夜间,2,2909
487616897,1973-06-26,女,未婚,高中,农村,个人,10-20万,SUV,小于5千,40-59,日间,1,178
610090177,1987-04-20,男,已婚,本科,农村,单位,20-30万,卡车,5千-1万,小于40,日间,0,0
811513388,1984-03-13,男,已婚,高中,农村,单位,10-20万,MPV,大于2万,小于40,日间,3,5
105812018,1974-09-23,女,已婚,高中以下,城镇,个人,大于40万,厢式货车,1万5-2万,40-59,夜间,2,705
459939116,1974-02-27,男,未婚,高中,城镇,单位,小于10万,轿车,5千-1万,40-59,夜间,0,0
715222188,1979-03-30,女,已婚,高中,城镇,单位,10-20万,SUV,小于5千,40-59,夜间,0,0
961642063,1977-06-03,女,已婚,高中以下,城镇,个人,10-20万,SUV,大于2万,60-79,日间,4,3
678143361,1985-11-17,女,未婚,高中以下,城镇,个人,小于10万,跑车,5千-1万,40-59,日间,0,0
603921005,1972-05-30,女,未婚,本科,农村,个人,10-20万,SUV,5千-1万,小于40,日间,0,0
228656657,1979-03-31,男,已婚,高中,城镇,单位,20-30万,MPV,小于5千,60-79,夜间,2,1210
682965504,1973-02-20,男,已婚,本科,城镇,个人,10-20万,MPV,1万5-2万,40-59,日间,1,23
174940894,1970-11-10,男,已婚,高中,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,0,0
142360940,1970-04-21,女,未婚,硕士,城镇,个人,20-30万,MPV,1万-1万5,40-59,日间,1,338
417622657,1972-12-12,女,已婚,博士,城镇,个人,小于10万,跑车,1万5-2万,60-79,日间,1,2084
397207019,1970-09-09,男,未婚,硕士,农村,单位,20-30万,厢式货车,5千-1万,40-59,日间,0,0
887711236,1984-05-28,男,已婚,本科,城镇,单位,10-20万,轿车,5千-1万,40-59,日间,2,94
805025207,1973-09-24,女,未婚,高中,农村,个人,20-30万,MPV,1万-1万5,40-59,日间,3,2455
533080109,1983-07-24,男,未婚,本科,城镇,单位,20-30万,卡车,1万5-2万,小于40,日间,1,849
552946822,1986-03-15,女,未婚,本科,城镇,个人,20-30万,MPV,小于5千,40-59,日间,1,41
237008961,1994-04-07,男,未婚,高中,农村,单位,小于10万,轿车,1万5-2万,60-79,日间,1,47
64979459,1986-06-14,女,未婚,高中,城镇,单位,小于10万,SUV,1万5-2万,40-59,日间,3,1058
415120460,1973-10-20,女,未婚,硕士,农村,个人,10-20万,SUV,5千-1万,小于40,日间,1,88
834563499,1975-02-15,男,已婚,本科,城镇,单位,10-20万,MPV,1万5-2万,40-59,日间,1,1089
897488151,1974-05-20,男,已婚,高中以下,农村,个人,10-20万,MPV,1万5-2万,小于40,日间,2,1316
666517830,1978-09-02,男,未婚,博士,城镇,个人,20-30万,厢式货车,5千-1万,80-99,日间,3,1119
101302659,1964-12-30,女,已婚,本科,城镇,单位,大于40万,MPV,1万-1万5,大于100,日间,2,712
163145873,1985-06-18,女,已婚,高中以下,城镇,个人,10-20万,跑车,1万-1万5,60-79,夜间,1,2718
108018902,1983-08-31,男,未婚,本科,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,0,0
380354092,1986-05-01,男,已婚,本科,城镇,单位,30-40万,卡车,1万5-2万,60-79,日间,3,1951
906189650,1976-02-19,男,已婚,高中,城镇,个人,10-20万,厢式货车,5千-1万,60-79,日间,2,1981
97502024,1984-04-20,男,已婚,高中以下,城镇,个人,小于10万,MPV,5千-1万,小于40,日间,0,0
