ID,出生日期,性别,婚姻状况,学历,用车区域,车辆用途,车辆价值,车辆类别,年平均里程,年平均车速,主要行车时间,出险频率,出险强度
741663347,1960/11/17,女,未婚,本科,城镇,个人,20-30万,SUV,1万5-2万,60-79,夜间,3,252
16259639,1960/11/2,女,未婚,本科,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,0,774
321690322,1953/9/24,女,未婚,硕士,城镇,个人,30-40万,轿车,1万5-2万,40-59,日间,4,82
585851502,1963/8/12,女,已婚,高中,农村,个人,10-20万,跑车,1万5-2万,小于40,夜间,3,131
895553137,1959/7/8,女,未婚,高中以下,农村,个人,小于10万,SUV,5千-1万,60-79,夜间,0,5962
278306856,1966/7/6,女,已婚,高中,城镇,个人,20-30万,轿车,5千-1万,40-59,夜间,3,277
677998499,1958/9/15,女,已婚,高中,城镇,个人,10-20万,跑车,1万5-2万,小于40,夜间,1,45
616722972,1947/8/10,男,未婚,高中以下,农村,个人,10-20万,轿车,1万-1万5,40-59,日间,0,697
281051787,1878-07-07,男,已婚,高中以下,农村,个人,10-20万,MPV,1万-1万5,60-79,日间,1,806
463482816,1960/1/6,女,未婚,高中,城镇,单位,10-20万,轿车,1万5-2万,小于40,日间,0,362
454777790,1960/8/17,女,已婚,博士,城镇,个人,30-40万,厢式货车,1万-1万5,大于100,日间,2,1515
220428196,1969/12/17,男,已婚,高中,城镇,单位,10-20万,轿车,小于5千,小于40,日间,2,540
363913453,1955/4/22,男,已婚,高中,城镇,单位,10-20万,厢式货车,1万-1万5,小于40,夜间,1,638
794836666,1958/11/16,女,已婚,高中以下,农村,个人,10-20万,SUV,大于2万,80-99,日间,9,3062
713482002,1950/9/26,女,未婚,硕士,城镇,个人,小于10万,跑车,5千-1万,80-99,日间,0,355
294957776,1953/3/28,女,已婚,硕士,农村,个人,10-20万,MPV,1万5-2万,40-59,日间,3,38
646953416,1970/12/16,男,未婚,高中以下,农村,单位,小于10万,轿车,大于2万,大于100,日间,3,4915
352149949,1955/12/18,男,已婚,高中,农村,单位,30-40万,卡车,大于2万,小于40,日间,7,190
982263237,1942/2/16,女,已婚,高中,农村,个人,10-20万,SUV,5千-1万,小于40,日间,1,269
671273928,1953/6/30,男,未婚,本科,城镇,个人,10-20万,MPV,5千-1万,40-59,夜间,0,1037
590099169,1949/4/18,男,已婚,高中,城镇,个人,小于10万,MPV,1万-1万5,大于100,日间,1,392
753671925,1959/2/25,女,未婚,硕士,城镇,个人,小于10万,SUV,5千-1万,80-99,日间,2,1212
860428575,1966/3/28,男,未婚,高中,农村,单位,10-20万,轿车,大于2万,60-79,日间,7,647
446454242,1946/6/12,女,未婚,高中,城镇,单位,小于10万,跑车,5千-1万,40-59,夜间,0,46
163282829,1964/8/5,男,未婚,高中,农村,个人,10-20万,厢式货车,小于5千,40-59,日间,0,174
319718069,1945/7/22,男,未婚,硕士,城镇,单位,20-30万,卡车,5千-1万,小于40,夜间,2,662
857881983,1951/1/13,男,已婚,高中,农村,单位,10-20万,MPV,1万-1万5,60-79,日间,1,1692
737979871,1951/7/1,女,未婚,本科,城镇,个人,小于10万,跑车,5千-1万,60-79,日间,1,240
274305518,1954/2/14,女,已婚,高中,城镇,个人,小于10万,SUV,大于2万,大于100,夜间,6,2598
470683166,1960/5/10,男,未婚,本科,城镇,单位,20-30万,厢式货车,1万-1万5,80-99,日间,2,110
28424739,1962/5/24,女,未婚,硕士,城镇,个人,小于10万,SUV,1万5-2万,60-79,日间,3,72
253401913,1967/7/25,女,未婚,高中,城镇,个人,20-30万,SUV,5千-1万,小于40,夜间,3,10
528847133,1949/7/8,女,已婚,高中以下,城镇,个人,20-30万,轿车,1万-1万5,大于100,日间,2,2426
226980916,1947/6/11,男,已婚,本科,城镇,个人,20-30万,MPV,1万5-2万,80-99,夜间,6,3467
18552502,1949/3/11,女,已婚,博士,城镇,个人,30-40万,MPV,5千-1万,小于40,日间,0,154
542926193,1958/8/16,男,已婚,高中以下,城镇,单位,20-30万,卡车,1万-1万5,小于40,日间,2,190
217804427,1963/4/23,女,已婚,高中,农村,个人,10-20万,SUV,1万-1万5,大于100,日间,0,119
221875526,1963/11/28,男,已婚,本科,城镇,单位,20-30万,卡车,1万-1万5,小于40,日间,0,287
138736524,1946/11/5,男,已婚,硕士,城镇,单位,10-20万,厢式货车,1万5-2万,80-99,夜间,2,609
843132398,1962/5/16,男,已婚,高中,城镇,个人,大于40万,MPV,5千-1万,40-59,日间,1,3594
650676239,1945/6/9,女,已婚,博士,城镇,个人,小于10万,SUV,1万5-2万,80-99,夜间,3,4047
470130625,1942/12/27,女,已婚,本科,农村,个人,大于40万,SUV,1万-1万5,小于40,日间,0,607
208116405,1953/5/13,男,已婚,本科,农村,个人,10-20万,MPV,5千-1万,40-59,日间,1,1368
473135731,1946/1/9,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,40-59,夜间,1,2377
146663597,1949/8/25,女,未婚,本科,农村,个人,10-20万,厢式货车,1万-1万5,80-99,日间,1,2227
945439560,1948/10/16,男,已婚,硕士,城镇,个人,10-20万,厢式货车,1万5-2万,40-59,夜间,3,2057
506114012,1949/3/3,女,已婚,博士,城镇,个人,10-20万,SUV,5千-1万,小于40,夜间,1,81
229504103,1948/7/30,女,未婚,高中,城镇,单位,10-20万,SUV,1万-1万5,60-79,日间,1,5
909300659,1952/3/9,男,未婚,高中以下,农村,个人,小于10万,轿车,1万5-2万,80-99,日间,2,4899
187691973,1961/1/31,女,已婚,高中,城镇,个人,20-30万,SUV,5千-1万,小于40,日间,0,571
667355215,1962/11/26,女,已婚,高中,城镇,个人,10-20万,SUV,1万5-2万,小于40,夜间,1,531
326037454,1944/2/9,男,已婚,本科,城镇,单位,10-20万,轿车,1万5-2万,小于40,日间,0,287
587450533,1948/10/30,男,未婚,硕士,城镇,个人,20-30万,厢式货车,1万-1万5,80-99,日间,4,2228
214962763,1943/12/19,男,已婚,本科,城镇,个人,10-20万,轿车,5千-1万,40-59,日间,0,158
502893337,1949/11/6,男,已婚,高中以下,农村,个人,小于10万,MPV,小于5千,小于40,日间,1,663
16259639,1960/11/2,女,未婚,本科,城镇,个人,20-30万,SUV,1万5-2万,80-99,日间,2,1102
143062921,1968/4/26,女,未婚,高中以下,城镇,个人,10-20万,SUV,小于5千,小于40,日间,2,75
948426614,1954/11/3,女,未婚,高中,城镇,个人,小于10万,跑车,1万-1万5,小于40,日间,0,711
208280446,1954/2/27,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,1,210
250655555,1953/9/29,男,已婚,高中,城镇,单位,10-20万,MPV,1万5-2万,60-79,日间,4,107
867274252,1941/11/28,女,已婚,高中,农村,个人,20-30万,跑车,1万-1万5,小于40,夜间,1,491
406648980,1961/3/31,女,已婚,本科,城镇,个人,10-20万,SUV,5千-1万,60-79,夜间,1,286
47083764,1955/12/1,男,未婚,硕士,城镇,单位,20-30万,厢式货车,5千-1万,60-79,日间,2,219
517596063,1951/8/20,男,已婚,本科,农村,单位,10-20万,MPV,小于5千,小于40,日间,0,38
649809932,1953/11/8,男,已婚,高中以下,城镇,个人,小于10万,MPV,1万-1万5,80-99,日间,3,6
223590150,1877-01-15,女,未婚,本科,城镇,单位,小于10万,跑车,1万-1万5,60-79,夜间,3,571
780883211,1957/4/23,女,已婚,高中,城镇,个人,小于10万,SUV,1万5-2万,40-59,日间,2,408
882554904,1955/4/15,女,未婚,硕士,城镇,个人,10-20万,轿车,小于5千,40-59,夜间,2,297
944495729,1957/10/20,女,已婚,高中以下,城镇,单位,20-30万,轿车,小于5千,40-59,日间,0,467
258417857,1961/9/11,男,已婚,高中以下,农村,单位,10-20万,轿车,1万-1万5,小于40,日间,0,622
593750486,1944/8/21,女,已婚,博士,城镇,单位,20-30万,厢式货车,1万5-2万,40-59,日间,1,449
9413261,1944/11/10,男,未婚,本科,城镇,单位,大于40万,卡车,5千-1万,80-99,夜间,2,1984
558171004,1954/2/7,女,已婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,80-99,日间,2,671
464247120,1945/2/7,女,未婚,博士,城镇,个人,30-40万,MPV,5千-1万,小于40,夜间,0,603
878036819,1943/7/22,女,已婚,高中以下,城镇,个人,小于10万,SUV,大于2万,60-79,夜间,4,29
128174208,1964/8/23,男,未婚,硕士,城镇,单位,20-30万,卡车,1万-1万5,小于40,日间,4,157
696493141,1945/5/10,女,已婚,硕士,城镇,个人,小于10万,跑车,小于5千,小于40,日间,1,406
490897115,1961/10/6,男,已婚,本科,城镇,单位,20-30万,卡车,1万-1万5,60-79,夜间,3,774
72110926,1967/8/26,女,已婚,本科,城镇,个人,小于10万,SUV,5千-1万,小于40,夜间,0,813
421079900,1951/3/7,女,已婚,本科,城镇,个人,10-20万,SUV,小于5千,40-59,日间,1,183
218957407,1933/7/7,男,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,40-59,夜间,0,2040
818056111,1953/7/8,男,已婚,本科,农村,单位,10-20万,MPV,1万5-2万,80-99,日间,2,339
737451303,1968/6/26,女,未婚,高中,城镇,单位,10-20万,SUV,1万5-2万,小于40,日间,2,388
282076733,1954/6/17,女,已婚,本科,城镇,个人,10-20万,SUV,1万-1万5,小于40,日间,0,597
704242204,1968/3/17,男,未婚,本科,城镇,单位,10-20万,厢式货车,5千-1万,40-59,日间,2,590
295091190,1967/9/16,男,已婚,高中以下,城镇,个人,小于10万,轿车,5千-1万,40-59,日间,1,432
988358143,1956/6/8,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,夜间,1,153
362777164,1956/7/21,男,未婚,本科,城镇,个人,10-20万,MPV,5千-1万,小于40,夜间,0,1
81476515,1963/9/19,男,未婚,硕士,城镇,个人,20-30万,厢式货车,小于5千,80-99,日间,2,259
670127664,1953/9/2,男,已婚,高中以下,城镇,个人,10-20万,MPV,5千-1万,80-99,日间,2,190
10185862,1949/11/12,男,已婚,高中以下,城镇,个人,10-20万,MPV,5千-1万,60-79,日间,2,117
111885786,1932/7/13,女,已婚,高中,城镇,个人,10-20万,跑车,小于5千,40-59,日间,0,1019
16446925,1951/9/13,男,已婚,高中以下,城镇,个人,20-30万,MPV,小于5千,40-59,日间,1,716
82398794,1948/8/30,男,未婚,本科,农村,单位,20-30万,卡车,1万-1万5,40-59,日间,1,299
508658607,1956/11/22,男,未婚,高中以下,农村,个人,20-30万,MPV,小于5千,40-59,日间,0,241
114231234,1944/12/23,女,已婚,硕士,城镇,个人,20-30万,SUV,小于5千,小于40,夜间,0,565
262510033,1956/2/9,女,未婚,本科,城镇,个人,小于10万,SUV,1万-1万5,40-59,日间,2,878
608976095,1958/10/7,女,已婚,本科,城镇,个人,小于10万,跑车,5千-1万,小于40,夜间,0,142
777498837,1942/6/23,男,已婚,硕士,城镇,单位,30-40万,卡车,1万5-2万,40-59,日间,5,210
873746806,1873-02-22,男,已婚,高中以下,农村,个人,小于10万,MPV,小于5千,大于100,夜间,0,1617
486162046,1950/3/22,女,已婚,本科,城镇,个人,10-20万,SUV,5千-1万,60-79,日间,2,125
91382305,1956/9/19,女,未婚,高中,城镇,个人,小于10万,跑车,1万-1万5,40-59,日间,0,832
928986116,1938/9/21,男,已婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,60-79,日间,3,2436
873711350,1956/2/18,男,已婚,硕士,城镇,单位,10-20万,厢式货车,1万-1万5,60-79,夜间,1,210
463814342,1955/4/25,女,已婚,硕士,城镇,个人,10-20万,MPV,小于5千,60-79,日间,1,7
646843657,1949/9/5,女,已婚,本科,城镇,单位,小于10万,SUV,1万-1万5,60-79,日间,1,4016
184765901,1952/1/27,女,已婚,硕士,城镇,个人,10-20万,跑车,1万-1万5,40-59,夜间,1,94
740716572,1944/8/8,男,已婚,硕士,城镇,个人,10-20万,MPV,小于5千,40-59,夜间,0,672
58001635,1959/5/19,男,未婚,博士,城镇,个人,10-20万,厢式货车,小于5千,80-99,日间,1,2242
527670758,1939/2/11,男,已婚,本科,农村,个人,10-20万,MPV,5千-1万,40-59,日间,0,332
624628682,1947/5/11,男,未婚,本科,城镇,单位,20-30万,卡车,1万5-2万,40-59,夜间,2,161
329167641,1942/3/22,男,已婚,博士,城镇,单位,30-40万,卡车,小于5千,小于40,日间,0,1
181290061,1944/9/15,女,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,0,415
419976473,1942/9/27,女,未婚,本科,城镇,个人,10-20万,MPV,5千-1万,40-59,日间,0,1336
137895222,1948/1/1,男,已婚,本科,城镇,单位,小于10万,轿车,1万-1万5,小于40,夜间,0,427
569134000,1951/10/6,女,未婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,小于40,日间,0,742
345824763,1964/5/31,女,已婚,本科,城镇,单位,20-30万,MPV,大于2万,80-99,日间,7,1220
121706213,1956/5/22,女,已婚,高中,农村,单位,10-20万,MPV,1万-1万5,小于40,夜间,1,49
586304732,1960/9/13,男,已婚,博士,城镇,个人,30-40万,MPV,小于5千,60-79,夜间,2,543
419268834,1963/12/26,男,已婚,本科,城镇,单位,20-30万,厢式货车,1万-1万5,小于40,日间,0,485
595503380,1873-06-14,女,未婚,高中以下,城镇,个人,小于10万,SUV,1万5-2万,80-99,夜间,5,143
305188907,1961/1/11,女,未婚,高中,城镇,个人,20-30万,MPV,1万-1万5,40-59,夜间,2,164
289313269,1958/7/1,女,已婚,本科,城镇,个人,10-20万,MPV,1万5-2万,40-59,日间,0,288
552499053,1961/4/3,女,已婚,高中,城镇,单位,10-20万,SUV,1万-1万5,小于40,夜间,0,1138
837122700,1953/10/7,男,未婚,本科,城镇,个人,10-20万,MPV,5千-1万,40-59,夜间,0,1362
788779542,1938/12/3,女,已婚,高中,城镇,个人,10-20万,SUV,5千-1万,40-59,日间,1,96
348646112,1937/9/26,女,已婚,本科,城镇,个人,10-20万,跑车,5千-1万,40-59,日间,0,18
972352732,1958/7/28,男,已婚,高中,农村,个人,10-20万,MPV,1万-1万5,60-79,日间,1,124
49408042,1950/6/27,男,未婚,硕士,城镇,个人,10-20万,厢式货车,1万-1万5,40-59,日间,0,82
664787627,1957/2/25,女,已婚,本科,城镇,个人,20-30万,MPV,5千-1万,小于40,夜间,0,26
663029590,1945/4/27,男,未婚,本科,城镇,个人,10-20万,轿车,1万-1万5,40-59,夜间,1,1112
63479241,1945/4/29,女,已婚,高中,农村,个人,小于10万,跑车,1万-1万5,40-59,夜间,1,397
800556705,1961/9/26,女,未婚,高中以下,农村,个人,10-20万,SUV,1万5-2万,40-59,日间,0,1399
496954522,1961/2/1,女,已婚,本科,城镇,个人,10-20万,轿车,小于5千,小于40,日间,1,562
226909233,1939/6/13,女,已婚,高中,城镇,个人,小于10万,SUV,1万-1万5,60-79,日间,0,957
553450547,1956/2/22,男,已婚,高中,城镇,单位,20-30万,卡车,5千-1万,40-59,夜间,0,85
507552592,1962/6/17,女,未婚,本科,城镇,单位,小于10万,跑车,大于2万,60-79,夜间,8,1822
463360926,1955/7/23,女,已婚,高中,城镇,个人,10-20万,轿车,1万5-2万,40-59,日间,4,236
799528270,1967/9/9,女,已婚,本科,城镇,个人,10-20万,SUV,1万-1万5,小于40,日间,1,243
800426023,1954/12/2,女,已婚,高中,城镇,个人,小于10万,SUV,1万5-2万,小于40,日间,1,131
64820276,1951/12/1,女,未婚,本科,城镇,个人,小于10万,SUV,1万5-2万,小于40,日间,1,665
3660621,1969/6/11,女,未婚,本科,农村,个人,10-20万,SUV,5千-1万,大于100,日间,1,3012
472137014,1970/9/23,女,未婚,博士,城镇,个人,10-20万,跑车,1万-1万5,60-79,日间,0,63
834249193,1939/9/10,女,未婚,高中,城镇,个人,小于10万,SUV,1万5-2万,小于40,夜间,1,145
831585855,1954/3/16,女,已婚,高中以下,城镇,单位,20-30万,轿车,小于5千,80-99,夜间,1,414
852469481,1965/12/4,男,已婚,高中,城镇,单位,小于10万,轿车,1万-1万5,小于40,日间,1,327
449101300,1948/6/25,女,已婚,博士,城镇,个人,20-30万,轿车,1万-1万5,40-59,日间,2,279
820425739,1955/7/15,男,未婚,高中,城镇,个人,10-20万,MPV,1万5-2万,40-59,日间,0,544
362335899,1950/1/26,男,未婚,本科,城镇,单位,30-40万,卡车,大于2万,小于40,夜间,3,15
513474624,1946/12/29,男,已婚,本科,城镇,单位,30-40万,卡车,1万-1万5,60-79,日间,3,2153
684319268,1945/9/21,女,已婚,博士,农村,个人,30-40万,厢式货车,5千-1万,80-99,夜间,0,645
63729628,1949/8/31,女,已婚,高中,城镇,单位,30-40万,SUV,1万5-2万,40-59,夜间,2,253
567478451,1961/4/11,男,未婚,本科,城镇,单位,20-30万,卡车,大于2万,40-59,日间,3,43
184517615,1954/7/14,女,已婚,高中,农村,单位,20-30万,MPV,5千-1万,80-99,夜间,1,377
997931907,1960/11/7,女,已婚,高中以下,城镇,单位,10-20万,轿车,1万-1万5,小于40,日间,3,937
2885798,1952/9/25,男,已婚,高中,城镇,个人,10-20万,轿车,小于5千,小于40,日间,0,411
347562336,1966/7/30,男,已婚,高中,农村,个人,10-20万,厢式货车,大于2万,大于100,日间,9,2993
275865578,1961/2/9,女,未婚,本科,城镇,个人,10-20万,SUV,1万5-2万,小于40,日间,1,1064
2885798,1952/9/25,男,已婚,高中,城镇,单位,20-30万,卡车,5千-1万,小于40,日间,0,330
336896255,1960/12/12,女,已婚,硕士,城镇,单位,20-30万,轿车,1万5-2万,大于100,日间,0,535
908964571,1959/7/21,男,未婚,本科,城镇,单位,小于10万,轿车,5千-1万,60-79,日间,0,1227
650729244,1933/12/16,女,已婚,硕士,城镇,个人,10-20万,跑车,5千-1万,小于40,日间,2,89
96249983,1951/2/2,男,未婚,硕士,城镇,个人,10-20万,MPV,5千-1万,小于40,日间,0,518
231947709,1961/1/27,女,未婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,60-79,夜间,2,660
868197226,1959/10/30,女,已婚,硕士,城镇,个人,20-30万,SUV,1万5-2万,小于40,日间,2,337
240336746,1942/5/16,女,已婚,硕士,城镇,个人,10-20万,SUV,小于5千,40-59,日间,1,175
898647663,1962/12/28,男,未婚,博士,城镇,个人,10-20万,MPV,1万-1万5,40-59,夜间,3,243
610834268,1953/2/20,女,未婚,硕士,城镇,个人,小于10万,跑车,1万-1万5,40-59,日间,2,598
947320793,1934/12/25,男,已婚,本科,城镇,个人,10-20万,跑车,1万5-2万,大于100,日间,5,3822
211458609,1950/11/23,女,已婚,高中,城镇,个人,20-30万,SUV,5千-1万,40-59,日间,1,95
829738244,1960/9/9,男,未婚,本科,农村,个人,小于10万,MPV,5千-1万,40-59,夜间,1,831
986554544,1948/10/29,男,未婚,博士,城镇,个人,小于10万,轿车,5千-1万,40-59,日间,2,364
771190621,1954/10/6,女,未婚,硕士,城镇,个人,10-20万,跑车,5千-1万,小于40,日间,0,162
505246407,1946/2/21,男,已婚,本科,城镇,单位,10-20万,MPV,1万-1万5,小于40,日间,1,237
554193726,1959/7/19,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,0,218
467806649,1939/1/10,男,未婚,本科,城镇,个人,小于10万,MPV,1万-1万5,80-99,日间,2,1126
995214124,1957/1/11,男,已婚,本科,城镇,单位,10-20万,轿车,1万-1万5,60-79,日间,3,124
374284502,1945/2/19,女,已婚,硕士,农村,个人,20-30万,SUV,1万-1万5,小于40,日间,0,577
538677206,1965/2/28,男,已婚,本科,城镇,单位,10-20万,MPV,1万5-2万,80-99,日间,0,754
937135517,1954/12/7,男,已婚,博士,城镇,单位,大于40万,卡车,1万5-2万,40-59,日间,0,997
528512018,1954/12/7,男,已婚,硕士,城镇,个人,10-20万,MPV,5千-1万,小于40,日间,0,38
691463996,1959/12/11,女,已婚,高中,城镇,单位,小于10万,跑车,1万5-2万,40-59,夜间,1,83
210355488,1937/2/14,男,已婚,硕士,城镇,单位,10-20万,轿车,1万-1万5,小于40,日间,2,1118
469687527,1955/12/20,男,已婚,本科,城镇,单位,10-20万,MPV,1万-1万5,小于40,夜间,1,66
873552637,1943/5/11,女,已婚,高中,城镇,个人,小于10万,跑车,5千-1万,40-59,日间,1,979
846022747,1949/12/4,男,已婚,博士,城镇,个人,小于10万,轿车,5千-1万,60-79,夜间,1,1978
988854727,1967/5/24,女,已婚,高中以下,城镇,个人,小于10万,SUV,大于2万,80-99,日间,3,543
922850321,1933/5/15,男,未婚,硕士,城镇,个人,小于10万,SUV,5千-1万,大于100,夜间,0,12437
824623191,1968/12/24,男,已婚,高中以下,城镇,个人,小于10万,MPV,1万-1万5,60-79,夜间,1,1576
204838758,1965/1/12,男,已婚,本科,城镇,个人,10-20万,MPV,5千-1万,60-79,夜间,1,426
983246897,1961/7/26,女,未婚,高中,城镇,单位,小于10万,SUV,1万-1万5,小于40,日间,1,1242
893570319,1948/4/29,男,未婚,本科,城镇,个人,10-20万,MPV,1万-1万5,大于100,日间,1,75
384741518,1967/4/26,男,已婚,高中,城镇,个人,小于10万,MPV,1万-1万5,小于40,日间,1,1058
564000120,1954/10/12,女,已婚,本科,城镇,个人,小于10万,跑车,1万-1万5,60-79,日间,0,1049
652685017,1941/11/29,男,已婚,硕士,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,3,981
419009490,1959/2/3,男,未婚,本科,城镇,单位,10-20万,厢式货车,小于5千,大于100,日间,1,6303
638611122,1958/10/22,男,已婚,本科,农村,单位,小于10万,轿车,1万-1万5,小于40,夜间,2,212
499204225,1952/7/30,男,已婚,硕士,城镇,个人,10-20万,MPV,5千-1万,40-59,夜间,0,9
446435534,1942/5/12,男,未婚,本科,农村,单位,10-20万,轿车,5千-1万,60-79,夜间,3,6308
434682556,1947/5/19,男,已婚,高中以下,农村,个人,10-20万,轿车,1万5-2万,40-59,夜间,1,794
871287808,1950/10/14,女,已婚,硕士,农村,个人,小于10万,SUV,小于5千,80-99,夜间,0,966
113773973,1968/7/18,女,未婚,高中以下,农村,个人,20-30万,SUV,小于5千,80-99,日间,0,2826
371702941,1948/7/7,男,未婚,本科,城镇,个人,10-20万,MPV,1万-1万5,40-59,夜间,0,436
145010935,1966/3/13,女,已婚,高中,农村,个人,小于10万,跑车,5千-1万,40-59,夜间,3,556
739643429,1942/11/11,女,已婚,硕士,城镇,个人,10-20万,跑车,1万-1万5,40-59,日间,0,102
282293169,1943/1/24,男,未婚,高中以下,城镇,个人,小于10万,MPV,5千-1万,40-59,夜间,1,3283
167976834,1964/2/2,女,未婚,本科,城镇,个人,10-20万,MPV,5千-1万,60-79,夜间,2,1541
977322255,1873-03-09,女,已婚,高中,城镇,单位,20-30万,轿车,5千-1万,小于40,夜间,0,86
678910448,1965/2/21,女,已婚,本科,农村,个人,10-20万,SUV,大于2万,80-99,日间,5,2659
324561319,1939/12/7,女,未婚,博士,农村,个人,30-40万,轿车,1万-1万5,小于40,日间,0,1197
372761026,1952/9/10,男,未婚,硕士,城镇,个人,10-20万,MPV,大于2万,60-79,夜间,5,374
807382773,1947/12/10,男,已婚,高中,城镇,单位,10-20万,厢式货车,5千-1万,80-99,日间,1,3177
305459392,1955/4/8,女,未婚,高中以下,城镇,个人,20-30万,MPV,1万-1万5,40-59,夜间,1,801
401200262,1951/9/23,男,已婚,本科,城镇,个人,10-20万,MPV,小于5千,小于40,日间,0,84
410548344,1939/1/6,女,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,40-59,夜间,1,1502
463996114,1956/3/30,男,未婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,0,506
614243399,1959/3/20,男,已婚,本科,城镇,单位,20-30万,卡车,1万5-2万,40-59,日间,3,861
642473846,1959/9/21,女,已婚,高中以下,城镇,个人,小于10万,跑车,1万-1万5,大于100,夜间,0,1838
583259719,1944/7/7,女,未婚,博士,农村,个人,小于10万,MPV,1万-1万5,40-59,日间,1,622
609570914,1942/7/25,男,未婚,高中以下,城镇,个人,小于10万,MPV,小于5千,40-59,日间,1,70
495186029,1950/3/30,男,未婚,硕士,城镇,单位,20-30万,卡车,1万-1万5,40-59,夜间,2,249
782296062,1949/7/29,男,已婚,高中,农村,单位,20-30万,MPV,5千-1万,小于40,日间,0,204
212925200,1944/11/30,女,未婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,40-59,夜间,1,85
132709202,1957/12/20,女,已婚,高中,城镇,个人,20-30万,轿车,5千-1万,40-59,夜间,0,658
953853762,1958/11/25,男,已婚,本科,城镇,个人,10-20万,厢式货车,1万-1万5,40-59,日间,1,205
607022620,1944/4/28,男,已婚,高中,城镇,单位,20-30万,卡车,5千-1万,小于40,日间,1,1701
210751378,1949/7/20,男,已婚,本科,农村,单位,20-30万,MPV,大于2万,小于40,夜间,1,4011
150331854,1942/12/22,女,未婚,博士,城镇,单位,大于40万,卡车,5千-1万,60-79,夜间,3,20
761519731,1956/5/1,女,未婚,本科,城镇,个人,10-20万,跑车,5千-1万,60-79,日间,2,36
602096710,1954/9/6,男,已婚,博士,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,1,1290
399237836,1956/1/10,男,未婚,本科,农村,单位,10-20万,轿车,小于5千,小于40,日间,0,313
547910569,1939/4/1,男,已婚,高中以下,农村,个人,小于10万,MPV,5千-1万,大于100,夜间,2,637
557773366,1948/11/7,男,未婚,硕士,城镇,个人,10-20万,MPV,小于5千,40-59,日间,0,203
869972677,1943/2/16,男,未婚,硕士,农村,个人,10-20万,MPV,1万5-2万,小于40,日间,1,406
735657458,1960/4/24,男,未婚,本科,城镇,单位,10-20万,厢式货车,小于5千,小于40,日间,0,76
440614462,1946/5/4,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,60-79,夜间,3,120
819630864,1953/3/24,男,已婚,本科,城镇,单位,20-30万,卡车,5千-1万,40-59,夜间,4,750
702824999,1965/3/4,女,未婚,本科,城镇,单位,20-30万,SUV,1万-1万5,小于40,夜间,0,386
720305468,1955/6/30,女,已婚,本科,城镇,个人,20-30万,SUV,1万5-2万,40-59,日间,0,187
72803473,1938/10/3,女,已婚,博士,城镇,个人,大于40万,SUV,大于2万,小于40,日间,1,1025
852315084,1955/3/17,女,未婚,硕士,城镇,个人,20-30万,轿车,1万-1万5,40-59,夜间,1,124
495742019,1961/8/21,女,未婚,高中,农村,单位,20-30万,SUV,5千-1万,60-79,夜间,1,1029
430472212,1955/8/30,女,未婚,高中以下,城镇,单位,10-20万,轿车,1万5-2万,小于40,夜间,1,435
234056875,1952/7/6,女,未婚,高中以下,农村,个人,20-30万,轿车,1万5-2万,60-79,日间,3,276
256760194,1941/12/1,女,未婚,本科,城镇,个人,10-20万,SUV,5千-1万,80-99,日间,3,993
435169079,1953/4/23,女,未婚,博士,城镇,个人,20-30万,MPV,5千-1万,小于40,日间,0,135
202023928,1951/9/20,男,未婚,本科,城镇,单位,10-20万,厢式货车,5千-1万,小于40,日间,0,571
608982026,1963/1/22,男,已婚,高中以下,农村,个人,10-20万,MPV,1万5-2万,60-79,日间,3,373
131511163,1945/12/26,女,未婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,40-59,日间,0,869
990242131,1948/12/29,男,已婚,硕士,城镇,单位,20-30万,卡车,小于5千,小于40,日间,0,109
763745844,1959/6/14,女,已婚,高中,城镇,单位,10-20万,SUV,1万-1万5,40-59,夜间,1,103
727223664,1961/2/12,男,未婚,本科,农村,单位,10-20万,厢式货车,5千-1万,60-79,夜间,2,887
136807839,1963/7/26,女,未婚,本科,农村,个人,小于10万,SUV,大于2万,60-79,日间,6,655
544601009,1953/1/25,女,已婚,硕士,城镇,单位,10-20万,轿车,5千-1万,小于40,日间,0,58
265777754,1954/2/6,女,未婚,高中,城镇,单位,10-20万,跑车,大于2万,小于40,日间,4,183
17384627,1957/12/25,女,未婚,本科,城镇,单位,10-20万,SUV,5千-1万,40-59,日间,2,889
