ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,PARENT1,MSTATUS,GENDER,URBANICITY,TRAVTIME,CAR_USE,BLUEBOOK,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,EDUCATION_<High School,EDUCATION_High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,OCCUPATION_Blue Collar,OCCUPATION_Clerical,OCCUPATION_Doctor,OCCUPATION_Home Maker,OCCUPATION_Lawyer,OCCUPATION_Manager,OCCUPATION_Professional,OCCUPATION_Student,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_Sports Car,CAR_TYPE_Van,CLAIM_FLAG,CLM_AMT
267011244,2,42.0,3,18.0,0,1,0,0,17,0,12070.0,0.0,0,0,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
202645112,0,54.0,0,10.0,0,0,0,1,24,0,37130.0,5211.0,3,0,3,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
923317000,0,33.0,0,5.0,0,1,0,1,19,0,3870.0,3608.0,4,0,5,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2298.0
678110645,0,34.0,0,9.0,0,0,1,1,27,1,18660.0,0.0,0,1,3,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3663.0
223988387,0,60.0,0,15.0,0,1,0,1,24,0,10800.0,7378.0,1,0,4,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4390.0
777238082,1,41.0,2,8.0,1,0,1,1,23,0,22060.0,4165.0,1,0,4,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
836698505,0,51.0,0,13.0,0,1,0,0,37,0,13780.0,0.0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
983967210,0,51.0,0,15.0,0,1,0,1,19,0,26310.0,0.0,0,1,0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
503928354,0,52.0,0,12.0,0,0,0,1,43,0,9920.0,0.0,0,0,0,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
360355769,0,44.0,0,12.0,0,1,1,1,23,0,9940.0,4266.0,1,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
664219250,0,35.0,0,9.0,0,0,1,1,37,1,21180.0,8194.0,2,0,2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4412.0
160526320,0,47.0,0,14.0,0,1,0,1,44,1,6200.0,8352.0,2,0,10,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6315.0
937056883,3,38.0,3,15.0,0,1,1,0,35,1,9790.0,0.0,0,0,4,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
409110070,0,48.0,0,13.0,0,1,0,1,17,0,10610.0,865.0,2,0,7,16.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
71181985,0,51.0,0,12.0,0,1,1,1,40,1,9700.0,0.0,0,0,3,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
336469329,2,45.0,2,10.0,1,0,1,1,37,0,15480.0,0.0,0,0,5,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4905.0
482286285,0,48.0,0,14.0,0,1,1,1,38,1,29980.0,0.0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
708902892,0,42.0,0,7.0,0,1,1,1,63,0,9110.0,1744.0,2,0,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
631245376,0,47.0,0,11.0,0,1,1,1,46,0,10020.0,0.0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
57342708,0,61.0,0,3.0,0,0,0,1,40,0,11380.0,0.0,0,0,5,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2856.0
729841394,0,49.0,0,14.0,0,1,1,1,44,0,16170.0,0.0,0,0,3,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
261574026,0,46.0,0,8.0,0,0,0,1,19,0,24480.0,13665.0,2,0,4,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
134224706,0,50.0,0,10.0,0,1,0,1,20,0,15020.0,0.0,0,0,3,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
826845293,1,32.0,2,11.0,0,1,0,0,37,0,8040.0,23659.0,1,1,3,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
323766565,0,46.0,1,9.0,1,0,1,1,50,1,26440.0,0.0,0,0,1,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
719936557,0,40.0,2,1.0,0,1,0,1,20,0,5500.0,0.0,0,0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
931868441,3,43.0,4,10.0,1,0,0,1,19,1,19810.0,0.0,0,1,1,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7865.0
561876688,0,32.0,4,0.0,1,0,0,1,15,1,20430.0,0.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1718.0
260262372,0,32.0,2,13.0,0,1,0,0,46,0,25390.0,0.0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
481512763,0,48.0,0,10.0,0,0,1,1,38,0,15570.0,0.0,0,0,2,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
439272478,0,37.0,1,11.0,0,1,0,1,16,1,6360.0,0.0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
868372619,0,29.0,3,10.0,1,0,0,0,54,0,9760.0,0.0,0,1,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
898834888,0,32.0,2,11.0,1,0,1,1,48,0,3640.0,8037.0,2,0,7,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2357.0
947194799,0,35.0,0,12.0,0,1,0,1,40,0,18360.0,15821.0,1,0,6,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
713190787,0,44.0,0,12.0,0,1,1,1,30,0,12170.0,0.0,0,0,0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
244965148,0,51.0,0,9.0,0,0,0,1,34,0,15740.0,0.0,0,1,0,11.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
681971608,0,41.0,0,13.0,0,1,1,1,37,1,11360.0,0.0,0,0,6,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5900.0
775922807,0,40.0,0,12.0,0,0,0,1,41,0,21440.0,27094.0,3,1,6,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
639006903,0,49.0,0,0.0,0,1,0,0,31,0,10930.0,0.0,0,0,0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
519292395,0,49.0,0,0.0,0,1,0,1,34,0,7440.0,6711.0,2,0,2,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
537553089,0,39.0,3,9.0,1,0,1,1,25,0,9980.0,0.0,0,0,0,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
609195177,0,28.0,3,9.0,1,0,0,1,5,0,13790.0,0.0,0,0,4,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
104057457,1,45.0,2,8.0,0,1,0,1,17,1,19880.0,0.0,0,1,0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3642.0
217573941,0,41.0,0,7.0,0,1,1,1,43,0,14430.0,0.0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
986627860,1,40.0,3,10.0,1,0,0,0,22,1,13510.0,0.0,0,0,0,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
253352702,1,41.0,1,13.0,1,0,1,1,18,1,24650.0,0.0,0,0,3,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3625.0
5103700,0,45.0,0,14.0,0,1,0,1,44,0,9540.0,0.0,0,0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45987.0
479317426,0,45.0,0,11.0,0,0,0,1,54,0,15170.0,9448.0,4,0,4,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
306365685,0,47.0,0,11.0,0,1,0,1,33,0,10550.0,6730.0,2,0,0,16.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,878.0
549559962,0,40.0,3,10.0,1,0,1,0,22,0,7050.0,0.0,0,0,3,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
931940060,0,33.0,1,0.0,0,1,0,0,28,0,18960.0,0.0,0,0,3,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
549582255,2,39.0,2,13.0,1,0,1,1,5,1,11950.0,0.0,0,0,5,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7628.0
606954318,0,35.0,0,12.0,0,1,0,1,35,1,5000.0,0.0,0,0,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
895958947,0,31.0,1,3.0,1,0,0,1,31,1,18250.0,2039.0,2,0,1,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4036.0
576407999,1,42.0,2,14.0,0,1,0,1,33,0,14650.0,46600.0,4,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
583100194,0,50.0,0,0.0,0,1,0,1,35,0,18050.0,3485.0,1,0,0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6892.0
969236692,0,34.0,3,15.0,1,0,0,1,37,1,9130.0,3922.0,1,0,0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5059.0
174133754,0,39.0,0,9.0,0,1,0,1,24,0,7090.0,0.0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
133704417,0,60.0,0,13.0,0,1,1,0,12,0,17550.0,0.0,0,0,1,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
63207789,0,48.0,0,12.0,0,1,1,1,34,1,12790.0,0.0,0,0,0,11.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
649002884,0,31.0,0,8.0,0,0,1,0,57,1,12200.0,6931.0,3,0,4,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
287386122,3,43.0,3,0.0,0,1,1,1,47,0,5800.0,5820.0,3,0,6,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,991.0
454175399,0,28.0,3,0.0,0,1,0,1,29,0,1500.0,3202.0,2,0,8,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
348647066,0,55.0,0,13.0,0,1,0,1,42,0,22930.0,0.0,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
418690592,2,41.0,2,9.0,1,0,1,1,49,1,10810.0,6985.0,1,0,2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5579.0
7994071,0,40.0,0,12.0,0,1,1,1,52,0,14620.0,4728.0,3,0,0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4080.0
920026768,0,38.0,1,11.0,0,1,0,1,31,0,16560.0,33656.0,2,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
968373001,2,45.0,2,17.0,0,1,1,1,42,0,11660.0,27896.0,3,0,2,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
913228134,0,40.0,2,10.0,1,0,0,1,15,1,10570.0,0.0,0,0,0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5674.0
511037887,0,40.0,0,10.0,0,1,0,1,37,0,9600.0,3374.0,3,0,5,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
505836127,0,23.0,2,0.0,0,1,0,0,29,0,3800.0,7705.0,4,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
655557135,0,38.0,0,12.0,0,0,1,1,44,0,15630.0,0.0,0,0,0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
175173493,0,59.0,0,14.0,0,1,0,0,44,0,16360.0,0.0,0,0,2,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
157165466,0,44.0,3,11.0,1,0,0,1,33,0,12950.0,0.0,0,1,3,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2240.0
654396688,0,43.0,2,14.0,0,1,1,0,43,0,8340.0,0.0,0,0,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
916609661,0,30.0,1,10.0,1,0,0,0,50,0,12490.0,0.0,0,0,1,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
625939774,0,65.0,0,15.0,0,1,1,1,20,0,10950.0,5914.0,3,0,4,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
206196303,0,35.0,2,13.0,1,0,0,1,30,0,12460.0,0.0,0,0,0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4522.0
677401187,0,46.0,0,8.0,0,1,1,1,39,1,11570.0,0.0,0,0,0,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
525331193,0,48.0,0,13.0,0,0,0,1,27,0,15950.0,0.0,0,0,0,21.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
941629663,0,40.0,3,14.0,0,1,0,1,26,0,7390.0,0.0,0,0,2,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,7205.0
461007416,0,51.0,0,12.0,0,1,1,1,41,1,11700.0,0.0,0,0,0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
718173217,0,57.0,0,11.0,0,1,0,1,39,0,12800.0,0.0,0,0,0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0
649910425,0,30.0,0,9.0,0,0,0,0,54,1,32820.0,0.0,0,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
647719405,0,57.0,2,17.0,0,1,0,1,28,1,14810.0,0.0,0,1,0,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2870.0
599358562,0,54.0,0,12.0,0,0,0,1,21,0,23440.0,0.0,0,0,0,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
28899891,2,43.0,2,11.0,0,1,0,0,35,1,5800.0,0.0,0,0,0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
594117257,0,35.0,2,14.0,0,1,0,1,43,0,12650.0,0.0,0,0,2,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
386116773,2,45.0,2,11.0,1,0,0,1,14,0,16230.0,8132.0,2,0,3,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
853890650,0,49.0,0,7.0,0,1,1,1,52,1,29040.0,0.0,0,1,0,9.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
907859516,0,30.0,2,12.0,0,1,0,0,47,0,21410.0,0.0,0,1,0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
863217470,0,41.0,2,13.0,0,1,0,1,37,1,29870.0,40450.0,2,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
523185569,0,49.0,0,12.0,0,1,0,1,52,1,28850.0,0.0,0,0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
733744023,0,51.0,1,11.0,0,1,0,1,42,1,13250.0,7049.0,2,0,7,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
193827929,0,53.0,0,13.0,0,0,0,1,5,0,18550.0,9969.0,1,0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
213626892,2,40.0,3,0.0,1,0,0,0,38,0,2670.0,0.0,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
283162482,0,61.0,0,9.0,0,1,1,1,18,0,9470.0,35070.0,2,1,0,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4447.0
153085416,0,52.0,0,11.0,0,0,1,1,38,1,20630.0,2088.0,4,0,3,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
857836701,0,48.0,0,6.0,0,1,1,1,35,0,9830.0,0.0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
584134783,0,51.0,0,11.0,0,0,0,1,11,1,11900.0,0.0,0,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1937.0
598980911,0,51.0,0,0.0,0,1,0,0,47,0,6600.0,0.0,0,0,0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
830015365,0,49.0,0,14.0,0,1,0,1,45,1,30520.0,8514.0,1,0,6,12.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4431.0
555350392,0,40.0,0,0.0,0,1,1,1,27,0,8380.0,1343.0,1,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
877546076,0,53.0,0,0.0,0,1,0,1,6,0,15440.0,47414.0,1,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
945912532,0,46.0,0,12.0,0,0,0,1,48,0,19280.0,0.0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
351251758,0,37.0,3,13.0,0,1,1,1,5,1,16530.0,10546.0,3,0,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
183266180,0,37.0,2,9.0,0,1,0,1,31,1,17580.0,10205.0,2,0,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
233080640,0,35.0,0,4.0,0,0,0,1,16,0,7510.0,51593.0,1,1,3,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
466204414,1,42.0,1,11.0,1,0,1,1,19,1,26620.0,3950.0,3,0,6,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2040.0
289235850,0,58.0,0,13.0,0,1,0,1,43,1,33750.0,6016.0,1,0,5,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
533416676,0,50.0,0,12.0,0,0,0,1,27,0,19650.0,0.0,0,0,0,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
595400901,0,46.0,0,11.0,0,0,0,0,22,0,7740.0,0.0,0,0,0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
235509680,0,39.0,0,13.0,0,1,1,1,23,0,9780.0,4253.0,2,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
865506592,0,41.0,2,12.0,0,1,0,1,69,0,5800.0,0.0,0,0,4,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
881032817,0,46.0,0,11.0,0,1,0,0,32,0,21620.0,0.0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
592505103,0,47.0,0,14.0,0,1,0,0,65,0,6500.0,0.0,0,0,2,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
630595251,0,43.0,0,13.0,0,1,0,1,22,0,8290.0,0.0,0,0,0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6570.0
46413377,0,48.0,0,11.0,0,0,0,1,39,1,23510.0,0.0,0,0,0,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
435674598,0,48.0,0,13.0,0,1,0,0,40,0,3200.0,0.0,0,0,0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
597270705,0,61.0,2,16.0,1,0,0,1,50,0,31240.0,7204.0,2,0,1,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
158892686,0,39.0,0,11.0,0,1,1,1,34,1,17820.0,7905.0,1,0,6,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
922705662,0,52.0,0,12.0,0,1,1,1,9,1,10110.0,0.0,0,0,0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
275306071,0,33.0,3,8.0,1,0,0,0,43,0,9620.0,0.0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
413358029,0,46.0,0,0.0,0,1,1,1,5,0,6000.0,0.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
427739476,0,44.0,0,5.0,0,1,0,1,52,0,14870.0,5817.0,2,0,2,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3040.0
624637727,0,58.0,0,14.0,0,0,0,0,52,0,17850.0,0.0,0,0,0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
787877274,0,27.0,3,12.0,1,0,0,1,45,0,3680.0,0.0,0,0,1,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
993108634,0,41.0,3,0.0,0,1,0,1,34,0,5600.0,9715.0,1,0,7,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
371471737,0,49.0,0,8.0,0,1,1,1,41,0,13410.0,11389.0,4,0,4,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
15476094,0,49.0,0,5.0,0,0,0,1,28,0,6650.0,0.0,0,0,0,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
270525647,0,54.0,0,12.0,0,0,1,1,31,0,20820.0,6987.0,2,0,4,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
508323381,0,41.0,1,12.0,1,0,0,1,51,1,23560.0,0.0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6295.0
211644243,2,38.0,2,0.0,1,0,0,0,13,0,5300.0,6815.0,1,0,3,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
597271892,0,46.0,0,12.0,0,1,0,1,48,0,24930.0,23060.0,1,1,6,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14604.0
200656328,0,37.0,0,5.0,0,0,0,0,71,0,4620.0,5481.0,2,0,7,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
897476712,0,46.0,0,8.0,0,1,0,0,44,1,25850.0,0.0,0,0,2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
928838743,0,37.0,0,11.0,0,0,1,1,38,1,22610.0,812.0,1,0,10,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2932.0
450364865,0,40.0,0,10.0,0,1,1,1,40,0,16030.0,0.0,0,0,1,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
179238802,0,34.0,0,0.0,0,0,0,1,66,0,6010.0,6682.0,3,0,2,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2974.0
567216017,0,51.0,0,7.0,0,0,1,0,30,1,8150.0,0.0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
374507309,0,46.0,0,8.0,0,0,1,1,58,1,5100.0,0.0,0,1,0,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3531.0
127255429,0,24.0,1,10.0,0,1,1,1,23,1,24630.0,24546.0,1,1,11,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3373.0
168443977,1,41.0,2,13.0,0,1,1,1,20,0,14390.0,3482.0,2,0,0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
876687669,0,44.0,0,12.0,0,0,0,1,25,0,25770.0,0.0,0,0,2,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
865589938,0,40.0,3,18.0,0,1,1,1,32,0,1500.0,0.0,0,0,2,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
790442875,0,63.0,0,9.0,0,1,1,1,37,1,25540.0,720.0,2,0,0,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
482259429,0,63.0,0,0.0,0,1,0,1,33,0,7800.0,6181.0,2,0,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3604.0
952827285,1,42.0,2,15.0,0,1,1,1,33,1,8790.0,5192.0,3,0,5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
