SK_ID_CURR,TARGET,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_CREDIT,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
226553,0,N,Y,143910.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
188056,0,Y,Y,719860.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
358867,0,N,Y,270000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,1.0
128348,0,N,N,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
375351,0,N,Y,332473.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,7.0
371932,0,N,Y,517500.0,1,0,0,1,0,0,,,,,,
244023,0,N,Y,239850.0,1,1,1,1,0,0,,,,,,
361739,0,N,Y,728460.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340340,0,N,Y,675000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
337146,0,N,Y,448056.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
136714,0,N,Y,835380.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
440109,0,N,N,90000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
241385,0,N,Y,337500.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,7.0
164699,0,N,Y,178290.0,1,0,0,1,1,0,,,,,,
235158,0,N,N,540000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
217731,1,N,N,675000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,5.0
203116,0,Y,Y,677664.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0
387712,0,N,Y,184500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,4.0
146598,0,N,Y,283500.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,2.0,5.0
177231,0,N,Y,1029658.5,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
219320,0,N,Y,203760.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
210838,1,N,N,247500.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
222344,0,N,Y,177903.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,2.0
132976,1,N,Y,640080.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112668,0,N,Y,545040.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
382620,0,N,Y,1125000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
315977,0,N,Y,901813.5,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
374268,0,N,Y,518562.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
303782,0,N,Y,312768.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
207338,0,N,Y,544491.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
181457,0,N,Y,76410.0,1,0,0,1,0,0,,,,,,
412471,0,N,Y,558855.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
163628,0,N,Y,225000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
422240,0,N,N,882913.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
180428,1,N,Y,203760.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
261548,0,Y,Y,900000.0,1,1,0,1,0,0,,,,,,
382816,0,N,Y,1267155.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
295639,0,Y,N,225000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
122665,0,N,N,1223010.0,1,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0
365766,0,N,Y,942300.0,1,1,0,1,0,0,0.0,0.0,0.0,2.0,0.0,1.0
314102,0,N,Y,751842.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
309773,0,Y,N,990000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0
267567,0,N,Y,1192500.0,1,1,0,1,0,0,0.0,0.0,0.0,2.0,0.0,2.0
246862,0,N,N,545040.0,1,1,0,1,1,0,,,,,,
183090,0,N,N,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
348638,0,Y,Y,1258650.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0
361256,0,Y,Y,509602.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,1.0
352643,0,Y,Y,562491.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
138979,0,N,N,106794.0,1,1,0,1,0,0,,,,,,
225692,0,N,N,81000.0,1,1,1,1,0,0,,,,,,
412496,0,N,Y,130320.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
416930,0,N,Y,315000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
109279,0,N,Y,260568.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
168584,0,Y,Y,1426500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,6.0
286002,0,N,Y,835380.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148897,0,Y,Y,405000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
386728,0,Y,Y,270000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
210917,0,Y,N,740700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
167103,0,Y,Y,1546020.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
206214,0,N,Y,755190.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0
281316,0,N,N,152820.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
138369,0,Y,Y,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
415421,0,N,N,284400.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
432025,0,N,N,942300.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
386947,0,N,N,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
186518,0,Y,Y,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0
282263,0,N,Y,401386.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
320190,0,N,Y,104256.0,1,1,1,1,1,0,1.0,0.0,0.0,1.0,0.0,5.0
291044,0,N,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150681,0,N,Y,251280.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
303800,0,N,N,260568.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
191690,0,N,Y,521280.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,2.0,1.0
130586,0,Y,Y,755190.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
355770,0,N,Y,143910.0,1,1,1,1,1,0,,,,,,
390937,0,N,Y,809136.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,5.0
421132,0,N,N,535500.0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,2.0
360868,0,N,N,450000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
453909,0,Y,Y,765000.0,1,1,0,1,0,0,0.0,0.0,0.0,4.0,2.0,0.0
249083,0,N,N,634482.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
436453,0,N,N,568800.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
175712,0,N,Y,829584.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
185679,0,N,Y,439740.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,6.0
338790,0,Y,Y,225000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
175275,0,Y,N,1223010.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
282273,0,Y,Y,302206.5,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
225974,0,Y,N,755190.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
193667,0,N,N,636187.5,1,1,1,1,0,0,,,,,,
171287,0,Y,Y,755190.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
268209,0,Y,Y,830214.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
355650,0,Y,Y,1229944.5,1,1,0,1,0,1,0.0,0.0,0.0,0.0,2.0,5.0
381737,0,N,Y,1350000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
342771,0,N,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
335125,0,Y,N,1183963.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
195720,0,Y,N,746280.0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,2.0
307625,0,N,Y,1125000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
419031,0,N,Y,752742.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
243673,0,Y,N,1800000.0,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,4.0
311160,0,N,Y,942300.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
361186,0,N,N,942300.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
106193,0,N,N,436032.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
289626,0,N,Y,1558813.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
359041,0,Y,N,202500.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
256257,0,Y,Y,922500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
393670,0,N,Y,904500.0,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,3.0
449281,0,N,Y,545040.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
322449,0,Y,Y,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
340621,0,Y,Y,1258650.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
376689,0,Y,N,900000.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,4.0
407471,0,Y,Y,728460.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
209452,0,Y,Y,135531.0,1,1,0,1,0,0,,,,,,
375275,0,N,Y,244998.0,1,1,0,1,0,0,,,,,,
253016,0,Y,Y,1125000.0,1,1,0,1,0,1,0.0,0.0,0.0,2.0,0.0,3.0
334840,0,Y,Y,270000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
411527,1,N,Y,201469.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,3.0
413456,0,N,N,1800000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
255042,1,Y,Y,545040.0,1,1,0,1,0,0,,,,,,
181100,0,N,Y,1116076.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
298612,0,N,Y,495985.5,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
197232,0,N,N,1005120.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2.0,3.0
419181,0,Y,Y,1080000.0,1,1,0,1,0,0,,,,,,
245819,0,Y,Y,472500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
159125,0,N,Y,148365.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
280651,0,Y,N,450000.0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,2.0
372899,0,Y,N,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250806,0,N,Y,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
455330,1,Y,Y,130500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
431928,0,N,Y,161730.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
167519,0,N,N,355536.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
191913,0,N,Y,152820.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
374785,1,Y,Y,1035832.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
140728,0,N,N,405000.0,1,1,0,1,0,0,,,,,,
204727,0,Y,Y,254700.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
173635,0,N,N,152820.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,4.0,0.0
322223,0,Y,N,180000.0,1,1,0,1,0,0,,,,,,
365793,0,N,Y,1042560.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264766,0,N,Y,208512.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0
366972,0,Y,Y,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101236,0,N,Y,1606036.5,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,4.0
154773,0,N,N,247500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
254635,0,N,Y,450000.0,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,7.0
419742,0,N,N,260640.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,4.0
433887,0,Y,Y,388512.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
336972,0,Y,Y,360000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
366811,1,N,Y,225000.0,1,1,0,1,0,1,,,,,,
357893,0,N,N,641173.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
347543,0,N,Y,675000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
230142,0,N,N,450000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
132351,0,N,Y,276277.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
359929,0,N,N,247500.0,1,1,0,1,0,0,,,,,,
454928,0,N,N,360000.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
219012,0,N,Y,781920.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
130170,0,N,Y,640080.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158935,0,N,Y,835605.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
301602,0,N,Y,474363.0,1,1,0,1,0,0,,,,,,
303310,1,N,N,1024740.0,1,1,1,1,0,0,,,,,,
409606,0,N,Y,331632.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
332866,0,N,Y,508495.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
423277,0,Y,Y,597339.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
454750,0,N,N,269550.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
352846,0,Y,Y,1436850.0,1,1,0,1,0,0,,,,,,
149387,0,Y,Y,1035832.5,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,3.0
212794,1,N,N,1125000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
347328,0,N,Y,1622691.0,1,1,0,1,0,0,0.0,0.0,0.0,3.0,1.0,1.0
363847,0,Y,Y,67500.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
396367,0,N,N,720000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
435673,0,Y,N,1125000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
415847,0,Y,Y,487570.5,1,1,0,1,0,0,,,,,,
305397,0,Y,N,1078200.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
119497,0,N,Y,180000.0,1,1,0,1,0,0,,,,,,
430475,0,N,Y,485640.0,1,1,1,1,1,0,,,,,,
148821,0,N,Y,296280.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
304979,0,N,N,648000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
333735,0,N,N,1024740.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,3.0
268219,1,N,Y,500211.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
282299,0,N,Y,942300.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
213217,0,Y,N,509400.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
279739,0,N,Y,1319269.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
318322,0,N,N,675000.0,1,1,1,1,0,0,,,,,,
440010,0,N,N,238896.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
117826,0,N,Y,312768.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
183023,0,Y,Y,338832.0,1,1,0,1,0,0,,,,,,
125246,0,N,Y,601470.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
322536,0,N,Y,871029.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,2.0,6.0
431638,0,Y,Y,755190.0,1,1,0,1,0,0,0.0,0.0,0.0,3.0,0.0,5.0
111677,0,N,Y,634482.0,1,1,0,1,1,1,0.0,0.0,0.0,2.0,0.0,3.0
441415,0,Y,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0
270984,0,N,Y,916470.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282629,0,N,N,755190.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
441135,0,N,Y,62554.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
393604,0,N,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
317874,0,N,N,135000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
298997,0,N,Y,728460.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
344400,0,N,Y,1687266.0,1,1,0,1,0,0,,,,,,
198781,1,N,N,585000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
417299,0,N,Y,814041.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0
270554,0,N,N,679500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
341908,1,N,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
329185,1,Y,Y,180000.0,1,1,0,1,0,0,,,,,,
278534,0,N,N,343800.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
345901,0,Y,Y,405000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
329315,0,Y,Y,203760.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186320,0,N,Y,247500.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
223077,0,N,Y,327024.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
389900,0,N,Y,202500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
348528,0,Y,Y,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
296475,0,N,Y,760225.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
418949,0,Y,Y,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
151551,0,N,Y,900000.0,1,0,0,1,1,0,,,,,,
133879,0,N,N,225000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0
362018,1,Y,N,521280.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
137487,1,N,Y,521280.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
194883,0,N,Y,450000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
250847,0,N,Y,360000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
277918,0,Y,Y,497520.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,3.0
303946,0,N,Y,711000.0,1,1,0,1,0,0,0.0,1.0,0.0,0.0,2.0,3.0
257334,0,Y,N,891000.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
124462,0,N,N,254700.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0
141708,0,N,N,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
288115,0,N,N,607500.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,2.0
201913,1,N,N,157500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
412534,0,N,Y,841500.0,1,1,0,1,0,1,0.0,0.0,0.0,2.0,0.0,1.0
251473,0,Y,N,170640.0,1,1,0,1,0,0,,,,,,
415160,1,N,N,411813.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
309183,0,N,N,337500.0,1,1,0,1,0,0,,,,,,
188338,0,N,Y,500566.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
220295,0,Y,N,1125000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
283014,0,Y,Y,308461.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
401247,0,Y,Y,1107000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
138931,0,N,Y,497520.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
249423,0,N,Y,567000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
135878,0,Y,Y,1237500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
428209,0,N,N,1125000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
129747,0,Y,Y,720000.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,2.0
272392,0,Y,Y,545040.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,2.0,3.0
310493,0,N,Y,314100.0,1,1,0,1,0,0,,,,,,
430894,0,N,Y,450000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
169460,0,N,Y,585000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
320066,0,N,N,781920.0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,4.0
222506,0,Y,Y,585000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
445338,0,N,Y,703728.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
263949,0,N,N,1125000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6.0
144890,1,N,Y,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
255769,0,Y,N,481500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
114998,0,N,N,314100.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
181668,1,Y,N,1078200.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
155388,0,Y,N,1078200.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
246285,0,N,Y,547344.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
283158,0,N,N,135000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
436296,0,Y,Y,1288350.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0
358002,0,N,Y,430582.5,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
453637,0,N,Y,381528.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
218220,1,N,N,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
355659,0,N,N,161730.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
339025,0,N,Y,463554.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
115240,0,N,Y,545040.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
140160,0,N,Y,1125000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100658,0,N,N,215640.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
376998,0,Y,Y,448056.0,1,1,0,1,0,0,,,,,,
117338,0,N,N,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
409963,0,N,Y,625536.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
247841,1,N,Y,545040.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
151776,0,Y,N,486000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
439401,1,N,Y,512064.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,6.0
113931,0,Y,N,1082214.0,1,1,0,1,0,0,1.0,0.0,0.0,2.0,0.0,0.0
350807,0,N,Y,463284.0,1,0,0,1,0,0,,,,,,
263480,0,Y,Y,1018899.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
156840,0,N,Y,1125000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
360473,0,N,N,654498.0,1,1,0,1,0,0,0.0,0.0,0.0,2.0,2.0,5.0
371030,0,Y,N,180000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
271330,0,N,Y,263686.5,1,1,0,1,0,0,,,,,,
212445,1,Y,Y,595903.5,1,1,0,1,0,0,,,,,,
414508,0,N,N,973710.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
160200,0,N,N,112500.0,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,7.0
348637,0,Y,Y,604152.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
218242,0,Y,Y,161730.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
193438,0,N,Y,273636.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,1.0,3.0
204005,0,Y,Y,526491.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
387661,0,Y,Y,1800000.0,1,1,0,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0
384573,0,N,Y,167121.0,1,0,0,1,1,0,,,,,,
259333,1,N,N,405000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,7.0
261172,0,N,Y,202500.0,1,1,0,1,1,0,0.0,0.0,0.0,2.0,0.0,0.0
